question_id,concern_id,response_type,distinctiveness,diagnostic_power,signal_value,human_readability,behavioral_realism,composite,options
Q_CAREER_001_001,CAREER_001,decision_clarity,100,100,100,100,77,95,Completely Confused | Slightly Clear | Moderately Clear | Clear | Very Clear
Q_ACAD_001_022_v4,ACAD_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_ACAD_001_023_v4,ACAD_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_ACAD_001_024_v4,ACAD_001,speed,100,100,100,100,100,100,Very Slow | Slow | Moderate | Fast | Very Fast
Q_ACAD_001_025_v4,ACAD_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SCREEN_001_001,SCREEN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SCREEN_001_002,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_003,SCREEN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_SCREEN_001_004,SCREEN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_SCREEN_001_005,SCREEN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SCREEN_001_006,SCREEN_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_SCREEN_001_007,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_008,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_009,SCREEN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_SCREEN_001_010,SCREEN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_SCREEN_001_011,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_012,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_013,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_014,SCREEN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_SCREEN_001_015,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_016,SCREEN_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_SCREEN_001_017,SCREEN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_SCREEN_001_018,SCREEN_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_SCREEN_001_019,SCREEN_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_SCREEN_001_020,SCREEN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_SCREEN_001_021,SCREEN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_SCREEN_001_022,SCREEN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_SCREEN_001_023,SCREEN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FOF_001_010_v2,FOF_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_SCREEN_001_024,SCREEN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_SCREEN_001_025,SCREEN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOCUS_001_001_v3,FOCUS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOCUS_001_002_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_003_v3,FOCUS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FOCUS_001_004_v3,FOCUS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FOCUS_001_005_v3,FOCUS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOCUS_001_006_v3,FOCUS_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_FOCUS_001_007_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_008_v3,FOCUS_001,impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_FOCUS_001_009_v3,FOCUS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FOCUS_001_010_v3,FOCUS_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FOCUS_001_011_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_012_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_013_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_014_v3,FOCUS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FOCUS_001_015_v3,FOCUS_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_FOCUS_001_016_v3,FOCUS_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_FOCUS_001_017_v3,FOCUS_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOCUS_001_018_v3,FOCUS_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_FOCUS_001_019_v3,FOCUS_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_FOCUS_001_020_v3,FOCUS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOCUS_001_021_v3,FOCUS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FOCUS_001_022_v3,FOCUS_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FOCUS_001_023_v3,FOCUS_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FOCUS_001_024_v3,FOCUS_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FOCUS_001_025_v3,FOCUS_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOF_001_001_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_002_v2,FOF_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FOF_001_003_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_004_v2,FOF_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FOF_001_005_v2,FOF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOF_001_006_v2,FOF_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_FOF_001_007_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_008_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_009_v2,FOF_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_FOF_001_011_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_012_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_013_v2,FOF_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_FOF_001_014_v2,FOF_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FOF_001_015_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_016_v2,FOF_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_FOF_001_017_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_018_v2,FOF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_FOF_001_019_v2,FOF_001,intensity,100,100,100,100,100,100,Very slowly | Slowly | Moderately | Quickly | Very quickly
Q_FOF_001_020_v2,FOF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_FOF_001_021_v2,FOF_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FOF_001_022_v2,FOF_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_FOF_001_023_v2,FOF_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_FOF_001_024_v2,FOF_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_FOF_001_025_v2,FOF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LOWCONF_001_001,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LOWCONF_001_002,LOWCONF_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_LOWCONF_001_003,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_004,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_005,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_EXAM_001_014_v2,EXAM_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_006,LOWCONF_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_LOWCONF_001_007,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_008,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_009,LOWCONF_001,social_comfort,100,100,100,100,77,95,Very Uncomfortable | Uncomfortable | Neutral | Comfortable | Very Comfortable
Q_LOWCONF_001_010,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_011,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_012,LOWCONF_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_LOWCONF_001_013,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_014,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LOWCONF_001_015,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_016,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_017,LOWCONF_001,coping_effectiveness,100,100,100,100,100,100,Very Easy | Easy | Neutral | Difficult | Very Difficult
Q_LOWCONF_001_018,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_019,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LOWCONF_001_020,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_021,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_LOWCONF_001_022,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_023,LOWCONF_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_LOWCONF_001_024,LOWCONF_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_LOWCONF_001_025,LOWCONF_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMP_001_002_v3,COMP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_EXAM_001_015_v2,EXAM_001,duration,100,100,100,100,100,100,Very Fast | Fast | Moderate | Slow | Very Slow
Q_COMP_001_003_v3,COMP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_COMP_001_004_v3,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_005_v3,COMP_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_COMP_001_006_v3,COMP_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_COMP_001_007_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_008_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_009_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_010_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_011_v3,COMP_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_COMP_001_012_v3,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_013_v3,COMP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_COMP_001_014_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_015_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_016_v3,COMP_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_COMP_001_017_v3,COMP_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_COMP_001_018_v3,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_019_v3,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMP_001_020_v3,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_COMP_001_021_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_022_v3,COMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_COMP_001_023_v3,COMP_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_COMP_001_024_v3,COMP_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_COMP_001_025_v3,COMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATTSPAN_001_001,ATTSPAN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATTSPAN_001_002,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_003,ATTSPAN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_ATTSPAN_001_004,ATTSPAN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_ATTSPAN_001_005,ATTSPAN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATTSPAN_001_006,ATTSPAN_001,emotional_impact,100,100,100,100,100,100,No Impact | Mild Impact | Moderate Impact | Major Impact | Severe Impact
Q_ATTSPAN_001_007,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_008,ATTSPAN_001,difficulty,100,100,100,100,100,100,Very Easy | Easy | Moderate | Difficult | Very Difficult
Q_ATTSPAN_001_009,ATTSPAN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_ATTSPAN_001_010,ATTSPAN_001,intensity,100,100,100,100,77,95,Not at all | Slightly | Moderately | Strongly | Extremely
Q_ATTSPAN_001_011,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_012,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_013,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_014,ATTSPAN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_ATTSPAN_001_015,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_016,ATTSPAN_001,coping_effectiveness,100,100,100,100,77,95,Very Ineffective | Ineffective | Neutral | Effective | Very Effective
Q_ATTSPAN_001_017,ATTSPAN_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_ATTSPAN_001_018,ATTSPAN_001,behavioral_consistency,100,100,100,100,100,100,Never True | Rarely True | Sometimes True | Mostly True | Always True
Q_ATTSPAN_001_019,ATTSPAN_001,energy_motivation,100,100,100,100,100,100,Completely Drained | Low Energy | Moderate Energy | Motivated | Highly Energized
Q_ATTSPAN_001_020,ATTSPAN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_ATTSPAN_001_021,ATTSPAN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_ATTSPAN_001_022,ATTSPAN_001,readiness,100,100,100,100,77,95,Not Ready | Slightly Ready | Somewhat Ready | Ready | Fully Ready
Q_ATTSPAN_001_023,ATTSPAN_001,agreement,100,100,100,100,77,95,Strongly Disagree | Disagree | Neutral | Agree | Strongly Agree
Q_ATTSPAN_001_024,ATTSPAN_001,situational_fit,100,100,100,100,100,100,Not Like Me | Slightly Like Me | Somewhat Like Me | Mostly Like Me | Exactly Like Me
Q_ATTSPAN_001_025,ATTSPAN_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
Q_PARENTCOMP_001_001,PARENTCOMP_001,frequency,100,100,100,100,100,100,Never | Rarely | Sometimes | Often | Very Often
Q_PARENTCOMP_001_002,PARENTCOMP_001,confidence,100,100,100,100,100,100,Very Low | Low | Moderate | High | Very High
