question_id,concern_id,bridge_tag,relevance,grammar,sophistication,personalization,information_gain,root_cause_utility,composite,question_text
Q_ANALYTICS_001_022,ANALYTICS_001,COMPETENCY_DEVELOPMENT,66,100,100,85,100,53,84,"If given real industry case studies, how willing are you to practice solving them?"
Q_ANALYTICS_001_023,ANALYTICS_001,COMPETENCY_DEVELOPMENT,84,100,90,65,100,53,82,How strongly do you believe analytical thinking improves with practice?
Q_ANALYTICS_001_024,ANALYTICS_001,COMPETENCY_DEVELOPMENT,41,100,100,85,100,53,80,"If given a complex problem today, how likely are you to attempt solving it seriously?"
Q_ANALYTICS_001_025,ANALYTICS_001,COMPETENCY_DEVELOPMENT,41,100,90,65,100,53,75,How hopeful are you that you can improve your problem-solving ability over time?
Q_CAREERVISION_001_001,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,75,88,How clear are you about your long-term career direction (510 years ahead)?
Q_CAREERVISION_001_002,CAREERVISION_001,CAREER_READINESS,66,100,90,65,100,75,83,How often do you feel confused about what your career path should look like in the future?
Q_CAREERVISION_001_003,CAREERVISION_001,CAREER_READINESS,98,100,100,55,100,75,88,"Compared to your peers, how confident are you about your long-term career direction?"
Q_CAREERVISION_001_004,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,75,88,Do you sometimes feel anxious about not having a clear long-term career plan?
Q_CAREERVISION_001_005,CAREERVISION_001,CAREER_READINESS,98,100,100,85,100,75,93,"If you had to choose a career direction today, how confident are you that it would align with your long-term goals?"
Q_CAREERVISION_001_006,CAREERVISION_001,CAREER_READINESS,98,100,90,85,100,75,91,How stressful does it feel when you think about your long-term career future?
Q_CAREERVISION_001_007,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,87,90,How often do you feel stuck because you cannot decide what your long-term career should be?
Q_CAREERVISION_001_008,CAREERVISION_001,CAREER_READINESS,66,100,90,65,100,75,83,How emotionally draining is it for you to think about future career planning?
Q_CAREERVISION_001_009,CAREERVISION_001,CAREER_READINESS,66,100,90,65,100,75,83,How strongly do other peoples expectations influence your career direction decisions?
Q_CAREERVISION_001_010,CAREERVISION_001,CAREER_READINESS,84,100,100,65,100,75,87,"Compared to last year, how much more unclear has your career vision become?"
Q_CAREERVISION_001_011,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,100,92,How often do you avoid thinking about your long-term career because it feels overwhelming?
Q_CAREERVISION_001_012,CAREERVISION_001,CAREER_READINESS,66,100,90,65,100,100,87,How often do you change your career goals because you are unsure about your direction?
Q_CAREERVISION_001_013,CAREERVISION_001,CAREER_READINESS,98,100,100,85,100,90,96,"During important decisions, how often do you feel uncertain about whether your choices fit your long-term vision?"
Q_CAREERVISION_001_014,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,90,91,How likely are you to follow short-term trends instead of a long-term career direction?
Q_CAREERVISION_001_015,CAREERVISION_001,CAREER_READINESS,66,100,90,65,100,90,85,How often does uncertainty about your career future affect your emotional peace?
Q_CAREERVISION_001_016,CAREERVISION_001,CAREER_READINESS,66,100,100,85,100,90,90,"When you feel uncertain about your career direction, how effectively can you regain clarity and focus?"
Q_CAREERVISION_001_017,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,90,91,How often do you take time to actively plan or reflect on your long-term career goals?
Q_CAREERVISION_001_018,CAREERVISION_001,CAREER_READINESS,41,100,90,65,100,90,81,Some people feel so uncertain about their future that they stop planning altogether. How true is this for you?
Q_CAREERVISION_001_019,CAREERVISION_001,CAREER_READINESS,66,100,100,85,100,90,90,"After gaining clarity or guidance about your career, how motivated do you feel to take action?"
Q_CAREERVISION_001_020,CAREERVISION_001,CAREER_READINESS,98,100,100,85,100,90,96,"Even if your career direction is unclear now, how confident are you that you can develop a strong long-term vision over time?"
Q_CAREERVISION_001_021,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,75,88,How ready are you to actively work on building a clear long-term career vision?
Q_CAREERVISION_001_022,CAREERVISION_001,CAREER_READINESS,98,100,100,85,100,75,93,"If proper guidance was available, how willing would you be to explore and refine your long-term career direction?"
Q_CAREERVISION_001_023,CAREERVISION_001,CAREER_READINESS,98,100,90,65,100,75,88,How strongly do you believe having a long-term career vision is important for success and personal growth?
Q_REJ_001_016_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how often do you try to immediately improve your weak areas?"
Q_CAREERVISION_001_024,CAREERVISION_001,CAREER_READINESS,66,100,100,85,100,75,88,"If you learned one practical method today to clarify your career direction, how likely are you to apply it consistently?"
Q_CAREERVISION_001_025,CAREERVISION_001,CAREER_READINESS,98,100,100,85,100,75,93,"Even if your career path feels unclear now, how hopeful are you that you can eventually build a clear and meaningful long-term career vision?"
Q_REJ_001_001_v2,REJ_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"When you face rejection in placements or interviews, how strongly does it affect your confidence?"
Q_REJ_001_002_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,65,89,"After receiving rejection in an interview, how long does it usually take you to feel normal again?"
Q_REJ_001_003_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"After a rejection, how often do you start doubting your overall abilities?"
Q_REJ_001_004_v2,REJ_001,EMOTIONAL_RECOVERY,41,100,100,85,100,53,80,"When peers get selected and you dont, how emotionally heavy does it feel for you?"
Q_REJ_001_005_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how often do you stop preparing for a while?"
Q_REJ_001_006_v2,REJ_001,EMOTIONAL_RECOVERY,98,100,90,85,100,53,88,How often do you replay past interview mistakes in your mind after rejection?
Q_REJ_001_007_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"After rejection, how much do you feel it defines your future chances?"
Q_REJ_001_008_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,90,85,100,68,88,How effectively are you able to motivate yourself again after rejection?
Q_REJ_001_009_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how likely are you to avoid applying to similar roles again?"
Q_REJ_001_010_v2,REJ_001,EMOTIONAL_RECOVERY,66,100,100,85,100,53,84,"After repeated rejections, how much do you start feeling uncertain about your future?"
Q_REJ_001_011_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how quickly do you return to preparing again?"
Q_REJ_001_012_v2,REJ_001,EMOTIONAL_RECOVERY,41,100,100,85,100,53,80,"When others share their selection stories, how discouraged do you feel if you are still waiting?"
Q_REJ_001_013_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how often do you feel like stopping your preparation entirely?"
Q_REJ_001_014_v2,REJ_001,EMOTIONAL_RECOVERY,66,100,90,65,100,68,82,How well are you able to talk to someone about your rejection experiences?
Q_REJ_001_015_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"After rejection, how much self-blame do you experience?"
Q_STRAT_001_012,STRAT_001,STRATEGIC_PREPARATION,66,100,90,65,100,68,82,How often do you review your career progress regularly?
Q_REJ_001_017_v2,REJ_001,EMOTIONAL_RECOVERY,66,100,90,65,100,68,82,How confident are you that rejection is part of the normal placement process?
Q_REJ_001_018_v2,REJ_001,EMOTIONAL_RECOVERY,98,100,100,85,100,53,89,"After rejection, how often do you lose interest in skill-building temporarily?"
Q_REJ_001_019_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how supported do you feel by friends or family?"
Q_REJ_001_020_v2,REJ_001,EMOTIONAL_RECOVERY,66,100,100,85,100,53,84,"Even after multiple rejections, how confident are you that you will eventually succeed?"
Q_REJ_001_021_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"After rejection, how willing are you to apply again quickly?"
Q_REJ_001_022_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how often do you change your preparation strategy instead of quitting?"
Q_REJ_001_023_v2,REJ_001,EMOTIONAL_RECOVERY,66,100,90,65,100,53,79,How much do you believe rejection helps you improve in the long run?
Q_REJ_001_024_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,68,90,"After rejection, how often do you actively seek feedback?"
Q_REJ_001_025_v2,REJ_001,EMOTIONAL_RECOVERY,84,100,100,85,100,53,87,"After facing rejection, how hopeful do you feel about future opportunities?"
Q_EMC_001_001,EMC_001,EMOTIONAL_REGULATION,66,100,90,85,100,53,82,How emotionally stable do you feel when thinking about uncertain career outcomes or future paths?
Q_EMC_001_002,EMC_001,EMOTIONAL_REGULATION,66,100,90,85,100,53,82,How often do you feel anxious when you are unsure about your career direction or future opportunities?
Q_EMC_001_003,EMC_001,EMOTIONAL_REGULATION,84,100,100,85,100,53,87,"Do you feel overwhelmed when thinking about competition, job uncertainty, or career instability?"
Q_EMC_001_004,EMC_001,EMOTIONAL_REGULATION,84,100,100,85,100,53,87,"Compared to your peers, how emotionally steady do you feel when discussing career uncertainty?"
Q_EMC_001_005,EMC_001,EMOTIONAL_REGULATION,66,100,100,85,100,53,84,"If your career path becomes unclear tomorrow, how emotionally stable would you feel handling it?"
Q_EMC_001_006,EMC_001,EMOTIONAL_REGULATION,66,100,90,65,100,53,79,How stressful does uncertainty about future job opportunities feel to you emotionally?
Q_EMC_001_007,EMC_001,EMOTIONAL_REGULATION,41,100,90,65,100,53,75,How often do thoughts about competition or job insecurity make you emotionally exhausted?
Q_EMC_001_008,EMC_001,EMOTIONAL_REGULATION,84,100,90,65,100,53,82,How much does career uncertainty affect your ability to focus on daily tasks or studies?
Q_EMC_001_009,EMC_001,EMOTIONAL_REGULATION,84,100,100,65,100,53,84,"How strongly do external expectations (family, peers, society) increase your emotional pressure about your career?"
Q_EMC_001_010,EMC_001,EMOTIONAL_REGULATION,66,100,100,65,100,53,81,"Compared to last year, how much more emotionally sensitive do you feel about career outcomes?"
Q_EMC_001_011,EMC_001,EMOTIONAL_REGULATION,66,100,90,65,100,68,82,How often do you overthink worst-case career scenarios?
Q_EMC_001_012,EMC_001,EMOTIONAL_REGULATION,41,100,90,85,100,68,81,How often do you feel emotionally drained after thinking about placements or job market conditions?
Q_EMC_001_013,EMC_001,EMOTIONAL_REGULATION,98,100,100,85,100,68,92,"During uncertainty, how effectively can you stay calm and think rationally about your career?"
Q_EMC_001_014,EMC_001,EMOTIONAL_REGULATION,41,100,90,85,100,68,81,How likely are you to feel discouraged when you hear about tough job markets or layoffs?
Q_EMC_001_015,EMC_001,EMOTIONAL_REGULATION,66,100,90,85,100,68,85,How often do you feel your emotions strongly fluctuate when thinking about your future career?
Q_EMC_001_016,EMC_001,EMOTIONAL_REGULATION,84,100,100,85,100,68,90,"When faced with uncertainty, how effectively can you regain emotional balance?"
Q_EMC_001_017,EMC_001,EMOTIONAL_REGULATION,98,100,100,85,100,68,92,"How often do you use positive coping strategies (planning, learning, seeking support) during career uncertainty?"
Q_EMC_001_018,EMC_001,EMOTIONAL_REGULATION,66,100,90,85,100,68,85,How often do you withdraw or isolate yourself when feeling stressed about your future career?
Q_EMC_001_019,EMC_001,EMOTIONAL_REGULATION,66,100,100,85,100,68,87,"After receiving reassurance or clarity about your career, how quickly do you feel emotionally calm again?"
Q_EMC_001_020,EMC_001,EMOTIONAL_REGULATION,84,100,90,85,100,68,88,How confident are you that you can stay emotionally stable even during uncertain career phases?
Q_EMC_001_021,EMC_001,EMOTIONAL_REGULATION,98,100,90,65,100,53,84,How ready are you to build emotional resilience strategies for handling career uncertainty?
Q_EMC_001_022,EMC_001,EMOTIONAL_REGULATION,98,100,100,85,100,53,89,"If guidance was available, how willing would you be to work on improving emotional stability during career uncertainty?"
Q_EMC_001_023,EMC_001,EMOTIONAL_REGULATION,84,100,90,65,100,53,82,How strongly do you believe emotional stability can be improved with practice and experience?
Q_EMC_001_024,EMC_001,EMOTIONAL_REGULATION,66,100,100,85,100,53,84,"If given one emotional coping practice today, how likely are you to apply it consistently?"
Q_EMC_001_025,EMC_001,EMOTIONAL_REGULATION,98,100,100,85,100,53,89,"Even if career uncertainty feels stressful now, how hopeful are you that you can develop strong emotional stability in the future?"
Q_PEER_001_001,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,65,82,"When you see your peers achieving internships or high packages, how do you usually feel about your own progress?"
Q_ACA_PLAC_017,ACA_PLAC_001,ACADEMIC_COGNITIVE,41,100,90,65,100,68,77,How often do you create a structured plan to manage both academics and placements?
Q_PEER_001_002,PEER_001,SOCIAL_EMOTIONAL,41,100,90,85,100,53,78,How often do you feel your progress is behind when comparing yourself with classmates?
Q_PEER_001_003,PEER_001,SOCIAL_EMOTIONAL,41,100,100,65,100,53,77,"Compared to your friends, how confident do you feel about your own career path?"
Q_PEER_001_004,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,Do you often feel pressure to match the achievements of your classmates?
Q_PEER_001_005,PEER_001,SOCIAL_EMOTIONAL,41,100,100,65,100,68,79,"How often do you check what others are doing (placements, internships, courses) and feel stressed afterward?"
Q_PEER_001_006,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,53,80,"When others succeed faster, how strongly do you question your own abilities?"
Q_PEER_001_007,PEER_001,SOCIAL_EMOTIONAL,41,100,90,85,100,68,81,How often do you lose motivation after seeing others perform better than you?
Q_PEER_001_008,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,53,80,"During group discussions or campus placements, how anxious do you feel about being judged by peers?"
Q_PEER_001_009,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,How often do you feel your achievements are not enough compared to classmates?
Q_PEER_001_010,PEER_001,SOCIAL_EMOTIONAL,41,100,90,85,100,68,81,Do you tend to change your goals or plans after seeing what others are doing?
Q_PEER_001_011,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,65,82,"How often do you feel unhappy even when you are doing well, just because others are doing better?"
Q_PEER_001_012,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,How confident are you in your own path without comparing it to others?
Q_PEER_001_013,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,How often do you feel the need to catch up with peers academically or professionally?
Q_PEER_001_014,PEER_001,SOCIAL_EMOTIONAL,66,100,100,85,100,80,89,"When peers share achievements on social media, how do you usually react emotionally?"
Q_PEER_001_015,PEER_001,SOCIAL_EMOTIONAL,66,100,90,65,100,68,82,How effectively are you able to stay focused on your goals despite peer pressure?
Q_PEER_001_016,PEER_001,SOCIAL_EMOTIONAL,84,100,100,65,100,68,86,"How often do you actively try to limit comparison with others (e.g., social media, discussions)?"
Q_PEER_001_017,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,68,82,"When you feel inferior compared to peers, how well are you able to recover emotionally?"
Q_PEER_001_018,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,68,77,How often do you feel distracted from your own goals due to others progress?
Q_PEER_001_019,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,80,84,"After talking to peers about their achievements, how motivated do you usually feel?"
Q_PEER_001_020,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,How ready are you to focus on your own growth without comparing yourself to others?
Q_PEER_001_021,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,53,75,How strongly do you believe that everyone has a different timeline for success?
Q_PEER_001_022,PEER_001,SOCIAL_EMOTIONAL,41,100,100,85,100,53,80,"If you stop comparing yourself with others, how confident are you in your own direction?"
Q_PEER_001_023,PEER_001,SOCIAL_EMOTIONAL,41,100,90,65,100,68,77,How often do you remind yourself of your own progress instead of others success?
