concern_id,concern_name,canonical_type,archetype_key,assignment_score,token_matches,assignment_method,grounding_source,governed
CONCERN_EXA_221,Understanding the Difference Between Courses and Careers,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2221,Students with Poor Study Environment at Home,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_EXA_2226,Supporting Students with Weak Reflection and Self-Correction Skills,Capability,critical_reflective_thinking,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2228,Handling Students with Weak Conceptual Depth,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2235,Supporting Students with Low Academic Curiosity,Trait,curiosity_innovation,0.28,1,signature,name_only,false
CONCERN_EXA_2241,Supporting Students with Weak Peer Collaboration,Capability,social_connection_belonging,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2248,Managing Students with Weak Academic Resilience,Trait,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_EXA_2249,Helping Students Develop Structured Thinking,Capability,critical_reflective_thinking,0.7,2,signature+behavior,direct_cpb,false
CONCERN_EXA_2251,Students with Weak Study Execution Skills,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2256,Supporting Students with Weak Learning Adaptability Across Subjects,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_EXA_2258,Handling Students with Weak Academic Ownership During Projects,Capability,motivation_drive,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2269,Students with Weak Classroom Listening Skills,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2278,Managing Students with Weak Conceptual Recall During Viva,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2279,Helping Students Maintain Learning Discipline in Hybrid Learning Models,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2283,Supporting Students with Weak Applied Reasoning Skills,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2286,Supporting Students with Weak Interpretation of Case-Based Questions,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_EXA_2287,Students with Weak Study Planning Skills,Capability,time_self_discipline,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2297,Helping Students Build Long-Term Learning Identity,Problem,identity_self_awareness,0.28,1,signature,name_only,false
CONCERN_EXA_2307,Child Lacking Sense of Academic Identity,Problem,identity_self_awareness,0.28,1,signature,propagated,false
CONCERN_EXA_232,Exposure to Diverse Career Role Models,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_EXA_2322,Healthy Academic Routine Stability,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_2333,Child Avoiding Social Participation Due to Low Confidence,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_EXA_2356,Emotional Breakdown Affecting Academic Performance,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_EXA_2357,Emotional Regulation During Classroom Pressure,Problem,emotional_regulation,0.7,2,signature+behavior,propagated,false
CONCERN_EXA_2358,Stress Spillover Affecting Daily Classroom Stability,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_EXA_2359,Slow Emotional Recovery After Poor Scores,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_EXA_2360,Students Unable to Cope with Continuous Assessments,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_EXA_2361,Emotional Insight in Students Under Stress,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_EXA_2362,Students Losing Confidence After Comparison,Behavior,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_EXA_24,Presentation Skills During Seminars,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_241,Understanding the Difference Between Passion and Hobby,Capability,learning_comprehension,0.28,1,signature,direct_cpb,false
CONCERN_EXA_2463,Supporting Students with Weak Academic Initiative,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_EXA_2465,Helping Students Build Sustainable Academic Habits,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_EXA_2487,Academic Stress Productively,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_EXA_2488,Academic Recovery After Poor Scores,Problem,academic_achievement,0.4,2,signature,name_only,false
CONCERN_EXA_254,Exposure to Real Workplace Environments,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_EXA_325,Identifying High-Leverage Learning Resources,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_34,Practical Communication in Workplace Simulations,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_37,Building Independent Decision-Making Skills,Capability,decision_judgment,0.7,2,signature+behavior,direct_cpb,false
CONCERN_EXA_489,Rebuilding Professional Identity After Career Setbacks,Problem,career_professional_growth,0.4,2,signature,name_only,false
CONCERN_EXA_53,Building Long-Term Professional Consistency,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_63,Building Practical Team Collaboration in Projects,Capability,collaboration_teamwork,0.7,2,signature+behavior,direct_cpb,false
CONCERN_EXA_66,Professional Writing Skills,Capability,career_professional_growth,0.4,2,signature,direct_cpb,false
CONCERN_EXA_75,Building Professional Confidence Without Validation,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_EXA_86,Strategic Planning for Career Milestones,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_90,Cross-Cultural Communication,Capability,communication_expression,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXA_94,Structured Thinking During Case Interviews,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_EXP_1513,decision-making confidence,Capability,decision_judgment,0.58,1,signature+behavior,propagated,false
CONCERN_EXP_1604,understanding personal problem-solving style,Capability,critical_reflective_thinking,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FAC_1183,Aligning Institutional Vision with Classroom Execution,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_FAC_1199,Detecting Student Identity and Self-Worth Issues Institutionally,Capability,confidence_self_efficacy,0.28,1,signature,direct_cpb,false
CONCERN_FAC_1210,Visibility into Student Attention Fatigue Institutionally,Outcome,focus_attention,0.28,1,signature,name_only,false
CONCERN_FAC_1218,Visibility into Student Stress Distribution Across Grades,Problem,performance_anxiety,0.28,1,signature,propagated,false
CONCERN_FAC_1233,Institutional Confidence Erosion Trends,Capability,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_FAC_1250,Visibility into Student Adaptability During Curriculum Changes,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_FAC_1268,Detect Learning Gaps Early in Academic Cycles,Problem,academic_achievement,0.58,1,signature+behavior,propagated,false
CONCERN_FAC_1284,Measure Learning Depth Across Subjects,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FAC_1286,Visibility into Student Learning Pace Differences,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FEE_1450,collaboration in group activities,Capability,collaboration_teamwork,0.7,2,signature+behavior,direct_cpb,false
CONCERN_FIN_449,Emotional Balance During Career Uncertainty,Problem,career_professional_growth,0.58,1,signature+behavior,propagated,false
CONCERN_FIN_511,Rebuilding Career Momentum After Burnout,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_FOU_1675,Independent Learning Ability,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_FOU_1766,Reduced Attention Span,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_FOU_1797,Independent Thinking,Capability,critical_reflective_thinking,0.58,1,signature+behavior,propagated,false
CONCERN_FOU_1933,Problem-Solving Ability,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_FOU_2072,Academic Confidence After Comparison,Behavior,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_FOU_2083,Academic Curiosity Beyond Textbooks,Trait,curiosity_innovation,0.28,1,signature,name_only,false
CONCERN_FOU_2102,Accuracy in Objective-Type Exams,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_FOU_2115,Identifying Student Learning Gaps,Problem,learning_comprehension,0.28,1,signature,name_only,false
CONCERN_FOU_2117,Supporting Students with Low Confidence,Capability,confidence_self_efficacy,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FOU_2136,Managing Students with Emotional Instability,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_FOU_2167,Supporting Students with Weak Academic Recovery Skills,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FOU_2229,Supporting Students During Subject Stream Transition,Problem,adaptability_change,0.28,1,signature,name_only,false
CONCERN_FOU_2260,Managing Students with Weak Verbal Confidence in Presentations,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_FUT_1380,Students blindly following peer career trends,Problem,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_FUT_1573,Overdependence on parental approval for decisions,Problem,expectations_pressure,0.4,2,signature,name_only,false
CONCERN_FUT_1612,adaptability to different teaching styles,Trait,adaptability_change,0.28,1,signature,name_only,false
CONCERN_GEN_FALLBACK,General Behavioral Reflection,Problem,critical_reflective_thinking,0.28,1,signature,name_only,false
CONCERN_GOA_1553,Overthinking personal decisions constantly,Behavior,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_GRO_1410,Excessive dependence on parents for decisions,Trait,decision_judgment,0.28,1,signature,name_only,false
CONCERN_GRO_1425,persistence in difficult situations,Capability,resilience_recovery,0.28,1,signature,direct_cpb,false
CONCERN_GRO_1437,classroom attention span,Problem,focus_attention,0.28,1,signature,name_only,false
CONCERN_GRO_1453,balancing academics and personal routines,Capability,academic_achievement,0.28,1,signature,direct_cpb,false
CONCERN_GRO_1509,understanding personal values,Capability,identity_self_awareness,0.28,1,signature,direct_cpb,false
CONCERN_GRO_1637,Unrealistic self-criticism after setbacks,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_HAB_1629,Comparing personal progress unfairly with peers,Problem,social_connection_belonging,0.28,1,signature,name_only,false
CONCERN_HEL_2304,Child Avoiding Teacher Guidance Due to Fear,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_HEL_2306,Delayed Help-Seeking During Emotional Stress,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_HIG_1388,career planning timeline management,Capability,time_self_discipline,0.28,1,signature,name_only,false
CONCERN_HOL_1001,Emotional Uncertainty During Career Reinvention,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_HOL_1021,Emotional Instability During Long Transition Phases,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_HOL_1061,Sustaining Consistent Focus During High Cognitive Load,Capability,focus_attention,0.28,1,signature,name_only,false
CONCERN_HOL_1081,Emotional Pressure During Organizational Restructuring,Problem,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_HOL_1101,Emotional Exhaustion from Continuous Performance Pressure,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_HOL_1121,Emotional Instability During Continuous Workload Expansion,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_HOL_1161,Identifying School-Wide Learning Gaps Early,Problem,learning_comprehension,0.58,1,signature+behavior,propagated,false
CONCERN_HOL_1177,Identifying Students at Risk of Academic Decline,Risk,academic_achievement,0.28,1,signature,name_only,false
CONCERN_HOL_1181,Detecting Early Emotional Distress Across Student Populations,Problem,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_HOL_1201,Detecting Institutional Burnout Trends Across Students,Outcome,emotional_regulation,0.28,1,signature,name_only,false
CONCERN_HOL_1221,Detecting Institutional Fear of Failure Culture,Outcome,performance_anxiety,0.28,1,signature,name_only,false
CONCERN_HOL_1241,Detecting Institutional Emotional Exhaustion Cycles,Outcome,emotional_regulation,0.4,2,signature,name_only,false
CONCERN_HOL_1260,"Holistic Integration of Institutional Intelligence Across Academics, Wellbeing, Leadership, Motivation, and Future Readiness",Outcome,motivation_drive,0.28,1,signature,name_only,false
CONCERN_HOL_1261,Consistent Learning Quality Across Classrooms,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_HOL_1281,Detecting Learning Delivery Delays Across Academic Cycles,Capability,academic_achievement,0.58,1,signature+behavior,direct_cpb,false
CONCERN_HOL_1317,Real Employability Readiness Across Students,Outcome,career_professional_growth,0.28,1,signature,name_only,false
CONCERN_HOL_1347,Declining academic performance despite effort,Problem,motivation_drive,0.28,1,signature,name_only,false
CONCERN_HOL_201,Identifying Suitable Career Paths,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
CONCERN_HOL_2152,Supporting Students with Emotional Recovery After Failure,Outcome,resilience_recovery,0.4,2,signature,name_only,false
CONCERN_HOL_2177,Identifying Students Losing Interest in Academics,Capability,motivation_drive,0.28,1,signature,name_only,false
CONCERN_HOL_2277,Supporting Students with Weak Emotional Recovery After Public Criticism,Problem,resilience_recovery,0.28,1,signature,name_only,false
CONCERN_HOL_2302,Students Realizing Errors Too Late During Exams,Problem,academic_achievement,0.28,1,signature,name_only,false
CONCERN_HOL_2479,Learning Persistence,Capability,learning_comprehension,0.58,1,signature+behavior,direct_cpb,false
CONCERN_HOL_321,Building Confidence in Independent Skill Experimentation,Capability,performance_anxiety,0.58,1,signature+behavior,direct_cpb,false
CONCERN_HOL_521,Confidence During Career Stagnation,Outcome,confidence_self_efficacy,0.28,1,signature,name_only,false
CONCERN_HOL_561,Consistent Workplace Performance,Capability,career_professional_growth,0.58,1,signature+behavior,direct_cpb,false
