concern_id,behavior_statement,observability,human_realism,distinctiveness,actionability,total,accepted
CONCERN_HOL_521,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_HOL_521,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_HOL_561,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_HOL_561,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_HOL_561,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_HOL_601,struggles to organize {task},3,2,2,3,10,false
CONCERN_HOL_601,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_HOL_601,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_HOL_621,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_HOL_621,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_HOL_621,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_HOL_661,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_HOL_661,struggles to organize {task},3,2,2,3,10,false
CONCERN_HOL_661,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_HOL_681,struggles to meet expectations set by {authority},5,5,4,5,19,true
CONCERN_HOL_681,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_HOL_681,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_HOL_721,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_HOL_721,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_721,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_721,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_761,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_761,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_761,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_781,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_781,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_781,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_781,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_HOL_801,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_HOL_801,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_801,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_801,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_821,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_821,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_821,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_821,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_HOL_861,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_HOL_861,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_HOL_861,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_HOL_881,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_HOL_881,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_HOL_881,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_HOL_901,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_HOL_901,checks the phone repeatedly during {task},5,5,4,5,19,true
CONCERN_HOL_901,loses focus within minutes of starting {task},5,5,4,5,19,true
CONCERN_HOL_901,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_HOL_901,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_HOL_921,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_HOL_921,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_HOL_921,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_HOL_921,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_HOL_961,struggles to fit into the culture at {setting},5,5,4,5,19,true
CONCERN_HOL_961,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_HOL_961,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_HOL_981,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_HOL_981,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_HOL_981,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_IDE_1500,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_IDE_1500,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_IDE_1500,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_IDE_1504,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_IDE_1504,misreads instructions for {task},5,5,4,5,19,true
CONCERN_IDE_1504,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_IDE_1508,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_IDE_1508,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_IDE_1508,repeats the same mistakes with {task},3,2,2,3,10,false
CONCERN_IDE_1517,feels unsure of where they fit at {setting},5,5,4,5,19,true
CONCERN_IDE_1517,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_IDE_1517,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_IDE_1527,rarely notices how their actions affect {peers},5,5,4,5,19,true
CONCERN_IDE_1527,struggles to organize {task},3,2,2,3,10,false
CONCERN_IDE_1527,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_IDE_1542,struggles to organize {task},3,2,2,3,10,false
CONCERN_IDE_1542,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_IDE_1542,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_IDE_1578,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_IDE_1578,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_IDE_1578,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_INC_1484,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_INC_1484,avoids building professional relationships,5,5,4,5,19,true
CONCERN_INC_1484,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_INC_1488,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_INC_1488,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_INC_1488,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_INC_1488,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INC_1488,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_IND_1458,gives up after the first mistake,5,5,4,5,19,true
CONCERN_IND_1458,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_IND_1458,struggles to organize {task},3,2,2,3,10,false
CONCERN_INN_1342,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_INN_1342,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_INN_1342,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_INN_1342,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_INN_1342,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_INN_1375,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_INN_1375,avoids the hardest {task},5,5,4,5,19,true
CONCERN_INN_1375,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_INQ_1171,struggles to organize {task},3,2,2,3,10,false
CONCERN_INQ_1171,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_INQ_1171,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_INQ_1206,puts off making decisions about {task},5,5,4,5,19,true
CONCERN_INQ_1206,changes the decision repeatedly after making it,5,5,4,5,19,true
CONCERN_INQ_1206,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_INQ_1230,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_INQ_1230,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_INQ_1230,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_INQ_1254,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_INQ_1254,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_INQ_1254,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_INQ_1254,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_INQ_1270,avoids the hardest {task},5,5,4,5,19,true
CONCERN_INQ_1270,forgets material learned for {evaluation},5,5,4,5,19,true
CONCERN_INQ_1270,gives up after the first mistake,5,5,4,5,19,true
CONCERN_INQ_1270,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INQ_1270,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_INS_1277,avoids the hardest {task},5,5,4,5,19,true
CONCERN_INS_1277,gives up after the first mistake,5,5,4,5,19,true
CONCERN_INS_1277,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INS_1277,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_INS_1277,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_INT_1312,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_INT_1312,struggles to organize {task},3,2,2,3,10,false
CONCERN_INT_1312,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_INT_1429,stays silent during group work with {peers},5,5,4,5,19,true
CONCERN_INT_1429,avoids taking the lead with {peers},5,5,4,5,19,true
CONCERN_INT_1429,takes on everything instead of delegating,5,5,4,5,19,true
CONCERN_INT_1429,hesitates to give others honest feedback,5,5,4,5,19,true
CONCERN_INT_1642,misreads instructions for {task},5,5,4,5,19,true
CONCERN_INT_1642,gives up after the first mistake,5,5,4,5,19,true
CONCERN_INT_1642,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INT_1642,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_INT_1723,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INT_1723,gives up after the first mistake,5,5,4,5,19,true
CONCERN_INT_1723,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_INT_2037,struggles to organize {task},3,2,2,3,10,false
CONCERN_INT_2037,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_INT_2037,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_INT_2097,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_INT_2097,under-prepares for interviews,5,5,4,5,19,true
CONCERN_INT_2097,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_INT_2097,arrives underprepared for {task},5,5,4,5,19,true
CONCERN_INT_2097,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_INT_2113,avoids the hardest {task},5,5,4,5,19,true
CONCERN_INT_2113,gives up after the first mistake,5,5,4,5,19,true
CONCERN_INT_2113,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_INT_2113,repeats the same approach despite poor results,5,5,4,5,19,true
CONCERN_INT_2113,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_INT_2158,struggles to organize {task},3,2,2,3,10,false
CONCERN_INT_2158,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_INT_2158,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_INT_2217,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_INT_2217,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_INT_2217,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_INT_2253,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_INT_2253,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_INT_2253,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_INT_2291,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_INT_2291,skips planned study sessions,5,5,4,5,19,true
CONCERN_INT_2291,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LAN_1361,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LAN_1361,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LAN_1361,misreads instructions for {task},5,5,4,5,19,true
CONCERN_LAN_1361,works without a clear plan for {task},5,5,4,5,19,true
CONCERN_LEA_1009,doubts their ability to handle {task},5,5,4,5,19,true
CONCERN_LEA_1009,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1009,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LEA_1031,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1031,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LEA_1031,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LEA_1039,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1039,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1039,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LEA_1043,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1043,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LEA_1043,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LEA_1057,avoids challenges for fear of failing,5,5,4,5,19,true
CONCERN_LEA_1057,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LEA_1057,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LEA_1057,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1073,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LEA_1073,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1073,misses {task} deadlines,5,5,4,5,19,true
CONCERN_LEA_1087,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1087,keeps to themselves around {peers},5,5,4,5,19,true
CONCERN_LEA_1087,holds back when interacting with {peers},3,2,2,3,10,false
CONCERN_LEA_1093,struggles to bounce back after setbacks,5,5,4,5,19,true
CONCERN_LEA_1093,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1093,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LEA_1096,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LEA_1096,struggles to make progress at {setting},3,2,2,3,10,false
CONCERN_LEA_1096,avoids tasks tied to career growth,3,2,2,3,10,false
CONCERN_LEA_1117,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LEA_1117,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_LEA_1117,repeats the same mistakes with {task},3,2,2,3,10,false
CONCERN_LEA_1123,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1123,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1123,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LEA_1129,cannot describe a clear next career step,5,5,4,5,19,true
CONCERN_LEA_1129,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_LEA_1129,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LEA_1129,struggles to set direction for {peers},5,5,4,5,19,true
CONCERN_LEA_1129,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1135,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1135,feels overwhelmed by {task},5,5,4,5,19,true
CONCERN_LEA_1135,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1149,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LEA_1149,reacts strongly to small setbacks,5,5,4,5,19,true
CONCERN_LEA_1149,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_LEA_1167,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LEA_1167,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LEA_1167,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LEA_1191,freezes when a problem has no obvious answer,5,5,4,5,19,true
CONCERN_LEA_1191,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_LEA_1191,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_LEA_1209,resists new ways of doing {task},5,4,4,4,17,true
CONCERN_LEA_1209,avoids learning new approaches to {task},3,2,2,3,10,false
CONCERN_LEA_1209,repeats the same mistakes with {task},3,2,2,3,10,false
CONCERN_LEA_1229,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LEA_1229,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1229,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LEA_1237,misses opportunities by not acting on them,5,5,4,5,19,true
CONCERN_LEA_1237,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1237,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LEA_1246,misses {task} deadlines,5,5,4,5,19,true
CONCERN_LEA_1246,underestimates how long {task} will take,5,5,4,5,19,true
CONCERN_LEA_1246,starts {task} at the last minute,5,5,4,5,19,true
CONCERN_LEA_1246,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_LEA_1259,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LEA_1259,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1259,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LEA_1263,misreads instructions for {task},5,5,4,5,19,true
CONCERN_LEA_1263,has difficulty thinking through {task},3,2,2,3,10,false
CONCERN_LEA_1263,gets stuck when {task} is unfamiliar,3,2,2,3,10,false
CONCERN_LEA_1276,gives up after the first mistake,5,5,4,5,19,true
CONCERN_LEA_1276,rarely explores topics beyond what is required,5,5,4,5,19,true
CONCERN_LEA_1276,re-reads notes without testing recall,5,5,4,5,19,true
CONCERN_LEA_1283,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1283,needs prompting to keep up with {task},3,2,2,3,10,false
CONCERN_LEA_1283,lets {task} slip without follow-through,3,2,2,3,10,false
CONCERN_LEA_1309,feels drained and disengaged from {task},5,5,4,5,19,true
CONCERN_LEA_1309,shows visible discomfort during {task},3,2,2,3,10,false
CONCERN_LEA_1309,struggles to stay composed under pressure,3,2,2,3,10,false
CONCERN_LEA_1330,gets pulled away from {task} by distractions,5,5,4,5,19,true
CONCERN_LEA_1330,abandons routines for {task} after a few days,5,5,4,5,19,true
CONCERN_LEA_1330,avoids building professional relationships,5,5,4,5,19,true
CONCERN_LEA_1330,lets their contributions go unnoticed at {setting},5,5,4,5,19,true
CONCERN_LEA_1349,worries excessively before {evaluation},5,5,4,5,19,true
CONCERN_LEA_1349,crams the night before {evaluation},5,5,4,5,19,true
CONCERN_LEA_1349,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LEA_1358,avoids the hardest {task},5,5,4,5,19,true
CONCERN_LEA_1358,underperforms relative to their ability at {setting},5,5,4,5,19,true
CONCERN_LEA_1358,shows difficulty with {task},3,2,2,3,10,false
CONCERN_LEA_1365,struggles to organize {task},3,2,2,3,10,false
CONCERN_LEA_1365,needs prompting to keep up with {task},3,2,2,3,10,false
