archetype_id,archetype_key,archetype_name,problem_id,stakeholder_type,intervention_type,intervention_text,expected_outcome,success_indicator,progress_indicator,confidence_impact,risk_reduction_impact,realism_pass,aligned,is_duplicate,practicality,actionability,outcome_clarity,stakeholder_relevance,archetype_alignment,composite
18,leadership_influence,Leadership & Influence,56,parent,habit,Help your child build a daily habit — a weekly check-in to give each teammate clear direction.,Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,teacher,habit,Encourage a daily classroom habit — a weekly check-in to give each teammate clear direction.,The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.48,0.55,true,true,false,5,5,5,1,4,4
18,leadership_influence,Leadership & Influence,56,counselor,habit,Anchor a daily habit with your client — a weekly check-in to give each teammate clear direction.,Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,53,professional,habit,Build a daily workday habit — a weekly check-in to give each teammate clear direction.,You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.576,0.55,true,true,false,5,5,5,5,4,4.8
18,leadership_influence,Leadership & Influence,56,student,skill_building,Practise this skill each week — delegating tasks and following up so the group stays on track.,You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
18,leadership_influence,Leadership & Influence,56,parent,skill_building,Give your child weekly practice — delegating tasks and following up so the group stays on track.,Your child will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
18,leadership_influence,Leadership & Influence,56,teacher,skill_building,Set weekly practice for the student — delegating tasks and following up so the group stays on track.,The student will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
18,leadership_influence,Leadership & Influence,56,counselor,skill_building,Assign your client weekly practice — delegating tasks and following up so the group stays on track.,Your client will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
18,leadership_influence,Leadership & Influence,53,professional,skill_building,Practise this skill each week at work — delegating tasks and following up so the group stays on track.,You will lead a team with clear direction and confidence.,Run one group project where every teammate knows their role.,More tasks delegated and followed up each week.,0.572,0.4,true,true,false,5,4,5,5,3,4.4
14,learning_comprehension,Learning & Comprehension,57,student,immediate_actions,"Today, pick one tricky concept and explain it out loud in simple, everyday words.",You will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
14,learning_comprehension,Learning & Comprehension,59,parent,immediate_actions,"Today, help your child pick one tricky concept and explain it out loud in simple, everyday words.",Your child will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
14,learning_comprehension,Learning & Comprehension,59,teacher,immediate_actions,"In class today, have the student pick one tricky concept and explain it out loud in simple, everyday words.",The student will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.15,0.4,true,true,false,5,5,5,5,5,5
14,learning_comprehension,Learning & Comprehension,59,counselor,immediate_actions,"In today’s session, guide your client to pick one tricky concept and explain it out loud in simple, everyday words.",Your client will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.144,0.4,true,true,false,5,5,5,5,4,4.8
14,learning_comprehension,Learning & Comprehension,59,professional,immediate_actions,"Before the workday ends, pick one tricky concept and explain it out loud in simple, everyday words.",You will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.138,0.32,true,true,false,5,4,5,5,4,4.6
14,learning_comprehension,Learning & Comprehension,57,student,seven_day,"Each day this week, write a three-line summary of what each study session covered.",You will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
14,learning_comprehension,Learning & Comprehension,59,parent,seven_day,"Each day this week, help your child write a three-line summary of what each study session covered.",Your child will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
14,learning_comprehension,Learning & Comprehension,59,teacher,seven_day,"Each day this week, have the student write a three-line summary of what each study session covered.",The student will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
14,learning_comprehension,Learning & Comprehension,59,counselor,seven_day,Set a one-week task for your client to write a three-line summary of what each study session covered.,Your client will understand and remember the material instead of forgetting it.,Explain last week’s topic clearly without checking notes.,More concepts recalled correctly in weekly self-checks.,0.276,0.45,true,true,false,5,5,5,5,3,4.6
