id,question_id,concern,master_bridge_tag,reasons,original,rewritten,rule,confidence,classification
10780,Q_CAREANX_001_016_v2,Difficulty Managing Long-Term Anxiety About Career Success,EMOTIONAL_REGULATION,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel anxious about your career future, how effectively can you calm yourself and refocus on the present?","When you feel anxious about your career future, how effectively can you calm yourself and refocus on the present?",no_change_engine_handles_reflexive,0.95,auto-approve
10847,Q_CAREERDIR_001_008,Weak Confidence in Career Direction During Transition,CAREER_READINESS,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally draining is it to think about multiple career options without clarity?,,missing_anchor_needs_authoring,0.2,manual-review
10874,Q_AGECOMP_001_010,Difficulty Handling Age-Based Hiring Competition,SOCIAL_EMOTIONAL,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay confident during age-diverse competition?",,missing_anchor_needs_authoring,0.2,manual-review
10876,Q_AGECOMP_001_012,Difficulty Handling Age-Based Hiring Competition,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself with candidates of different age groups during preparation?,How often do you compare yourself with candidates of different age groups during preparation?,no_change_engine_handles_reflexive,0.95,auto-approve
10971,Q_MOTFAIL_001_017,Difficulty Maintaining Motivation During Repeated Failures,MOTIVATION_VALUES,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you actively remind yourself of long-term goals after experiencing failure?,How often do you actively remind yourself of long-term goals after experiencing failure?,no_change_engine_handles_reflexive,0.95,auto-approve
10985,Q_OFFERDELAY_001_006,Weak Emotional Stability During Offer Delays,EMPLOYABILITY,no 2nd-person pronoun (nothing to reframe to 3rd person),How emotionally exhausting is the waiting period after interviews or selection rounds?,,missing_anchor_needs_authoring,0.2,manual-review
10989,Q_OFFERDELAY_001_010,Weak Emotional Stability During Offer Delays,EMPLOYABILITY,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier experiences, how difficult is it now to stay emotionally calm during result delays?",,missing_anchor_needs_authoring,0.2,manual-review
11063,Q_COMP_001_009_v7,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When someone close to you achieves something big, how do you usually feel about yourself?","When someone close to you achieves something big, how do you usually feel about yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
11068,Q_COMP_001_014_v7,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How effectively can you bring your focus back to yourself after comparing with others?,How effectively can you bring your focus back to yourself after comparing with others?,no_change_engine_handles_reflexive,0.95,auto-approve
11072,Q_COMP_001_018_v7,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After comparing yourself with others, how quickly can you recover emotionally?","After comparing yourself with others, how quickly can you recover emotionally?",no_change_engine_handles_reflexive,0.95,auto-approve
11074,Q_COMP_001_020_v7,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How ready are you to stop comparing yourself with others and focus on personal growth?,How ready are you to stop comparing yourself with others and focus on personal growth?,no_change_engine_handles_reflexive,0.95,auto-approve
11076,Q_COMP_001_022_v5,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","If you stopped comparing yourself, how much more peaceful would you feel?","If you stopped comparing yourself, how much more peaceful would you feel?",no_change_engine_handles_reflexive,0.95,auto-approve
11077,Q_COMP_001_023_v5,Difficulty Managing Emotional Comparison with Peers,COMPETENCY_DEVELOPMENT,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel behind others, how often do you remind yourself of your progress?","When you feel behind others, how often do you remind yourself of your progress?",no_change_engine_handles_reflexive,0.95,auto-approve
11095,Q_CAREERTRANS_001_016,Difficulty Handling Career Transition Uncertainty,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you feel uncertain about your career path, how effectively can you calm yourself and think clearly?","When you feel uncertain about your career path, how effectively can you calm yourself and think clearly?",no_change_engine_handles_reflexive,0.95,auto-approve
11116,Q_REENTRY_001_012,Weak Confidence in Rejoining Workforce After Career Breaks,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you compare yourself negatively with peers who continued working?,How often do you compare yourself negatively with peers who continued working?,no_change_engine_handles_reflexive,0.95,auto-approve
11144,Q_CAREERREINVENT_001_015,Weak Confidence in Career Reinvention Possibilities,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),How often do thoughts about career change create long-lasting worry or emotional discomfort?,,missing_anchor_needs_authoring,0.2,manual-review
11149,Q_CAREERREINVENT_001_020,Weak Confidence in Career Reinvention Possibilities,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if changing careers feels difficult now, how confident are you that you can successfully reinvent yourself in the future?","Even if changing careers feels difficult now, how confident are you that you can successfully reinvent yourself in the future?",no_change_engine_handles_reflexive,0.95,auto-approve
11154,Q_CAREERREINVENT_001_025,Weak Confidence in Career Reinvention Possibilities,CAREER_GROWTH,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Even if your current career feels limiting, how hopeful are you that you can successfully reinvent yourself into a more fulfilling path?","Even if your current career feels limiting, how hopeful are you that you can successfully reinvent yourself into a more fulfilling path?",no_change_engine_handles_reflexive,0.95,auto-approve
11195,Q_RECOV_001_016,Weak Emotional Recovery After Final-Round Rejections,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","When you face rejection, how effectively do you talk to yourself in a positive way afterward?","When you face rejection, how effectively do you talk to yourself in a positive way afterward?",no_change_engine_handles_reflexive,0.95,auto-approve
11197,Q_RECOV_001_018,Weak Emotional Recovery After Final-Round Rejections,EMOTIONAL_RECOVERY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","After rejection, how often do you compare yourself negatively with those who got selected?","After rejection, how often do you compare yourself negatively with those who got selected?",no_change_engine_handles_reflexive,0.95,auto-approve
11221,Q_IMPOSTERINT_001_017,Difficulty Managing Imposter Syndrome During Interviews,EMPLOYABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you remind yourself of your skills and preparation before interviews?,How often do you remind yourself of your skills and preparation before interviews?,no_change_engine_handles_reflexive,0.95,auto-approve
11239,Q_MOMENTUM_001_010,Difficulty Rebuilding Career Momentum After Burnout,MOTIVATION_VALUES,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to before burnout, how difficult has it become to regain consistent career focus and drive?",,missing_anchor_needs_authoring,0.2,manual-review
11280,Q_EFC_001_001,Difficulty Managing Emotional Fatigue from Constant Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How emotionally drained do you feel when you frequently compare yourself with others?,How emotionally drained do you feel when you frequently compare yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
11289,Q_EFC_001_010,Difficulty Managing Emotional Fatigue from Constant Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","Compared to last year, how much more emotionally affected are you by comparing yourself with others?","Compared to last year, how much more emotionally affected are you by comparing yourself with others?",no_change_engine_handles_reflexive,0.95,auto-approve
11293,Q_EFC_001_014,Difficulty Managing Emotional Fatigue from Constant Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How likely are you to lose focus on your goals after comparing yourself with others?,How likely are you to lose focus on your goals after comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
11294,Q_EFC_001_015,Difficulty Managing Emotional Fatigue from Constant Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you feel that your progress is never enough when you compare yourself to others?,How often do you feel that your progress is never enough when you compare yourself to others?,no_change_engine_handles_reflexive,0.95,auto-approve
11297,Q_EFC_001_018,Difficulty Managing Emotional Fatigue from Constant Comparison,SOCIAL_EMOTIONAL,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive",How often do you redirect your focus back to your own goals after comparing yourself with others?,How often do you redirect your focus back to your own goals after comparing yourself with others?,no_change_engine_handles_reflexive,0.95,auto-approve
11306,Q_STAGCONF_002,Difficulty Managing Confidence During Career Stagnation,LEARNING_ADAPTABILITY,"reflexive ""yourself"" — proxy reframe leaves dangling reflexive","During long periods without achievements, how often do you doubt yourself?","During long periods without achievements, how often do you doubt yourself?",no_change_engine_handles_reflexive,0.95,auto-approve
11339,Q_CAREERPIVOT_001_010,Difficulty Managing Emotional Uncertainty During Career Pivots,CAREER_GROWTH,no 2nd-person pronoun (nothing to reframe to 3rd person),"Compared to earlier, how difficult has it become to stay emotionally calm while making career decisions?",,missing_anchor_needs_authoring,0.2,manual-review
